i,roast_id,time_s,phase_used,phase_actual_next,gas,pressure,drum_speed,start_weight_kg,bean_start_temp_c,charge_temp_c,start_temp_c,observer_enabled,actual_bt,pred_bt,actual_et,pred_et,actual_ror,pred_ror,pred_e_drum_raw,pred_e_drum,pred_m_burden,pred_p_dry,pred_p_mai,pred_p_dev,bt_error,et_error,ror_error
607,PR-0173,607.0,maillard,maillard,0.4,184.2,0.7,,,221.2,,True,205.0,204.91171562387032,209.5,209.82546150312496,11.999999999999318,6.197067592441458,-18.683232456199196,-0.8171153524433719,0.0,1.0,1.0,0.5276902999549713,-0.08828437612967832,0.3254615031249557,-5.80293240755786
608,PR-0173,608.0,maillard,maillard,0.4,185.5,0.7,,,221.2,,True,205.0,205.04265902329726,209.5,209.7470912398899,0.0,6.951147471835038,-18.86119089642797,-0.8241272735282508,0.0,1.0,1.0,0.5276902999549713,0.042659023297261456,0.24709123988989745,6.951147471835038
609,PR-0173,609.0,maillard,maillard,0.4,184.9,0.7,,,221.2,,True,205.2,205.14017198774954,209.5,209.68942926520708,11.999999999999318,5.9166277911414,-19.034896035495027,-0.8309716059780649,0.0,1.0,1.0,0.5276902999549713,-0.05982801225044909,0.1894292652070817,-6.083372208857918
610,PR-0173,610.0,maillard,maillard,0.4,183.5,0.7,,,221.2,,True,205.2,205.26093748777464,209.8,209.64519501717697,0.0,6.790174086313203,-19.20109211739941,-0.8375200664468769,0.0,1.0,1.0,0.5276902999549713,0.0609374877746518,-0.15480498282303756,6.790174086313203
611,PR-0173,611.0,maillard,development,0.4,185.3,0.7,,,221.2,,True,205.5,205.3516759253634,209.8,209.68756230803396,18.000000000000682,5.819695537913436,-19.373047388763034,-0.8442954505836485,0.0,1.0,1.0,0.5276902999549713,-0.14832407463660502,-0.11243769196605058,-12.180304462087246
612,PR-0173,612.0,development,development,0.4,187.2,0.7,,,221.2,,True,205.5,205.50430349535284,209.8,209.7662234528316,0.0,7.59188409083113,-19.55111654381789,-0.8513117340557366,0.0,1.0,1.0,0.5276902999549713,0.004303495352843356,-0.03377654716840084,7.59188409083113
613,PR-0173,613.0,development,development,0.4,186.2,0.7,,,221.2,,True,205.8,205.61765940266386,209.8,209.81527693522705,18.000000000000682,6.318973443186691,-19.72328214605648,-0.8580954056527437,0.0,1.0,1.0,0.5276902999549713,-0.18234059733615027,0.015276935227035437,-11.681026556813991
614,PR-0173,614.0,development,development,0.4,187.1,0.7,,,221.2,,True,205.8,205.7782063849461,209.8,209.8482241915987,0.0,7.799725046047112,-19.89743666741183,-0.8649574446701048,0.0,1.0,1.0,0.5276902999549713,-0.021793615053923077,0.048224191598677635,7.799725046047112
615,PR-0173,615.0,development,development,0.4,186.3,0.7,,,221.2,,True,206.0,205.8981975593954,209.8,209.874629751782,11.999999999999318,6.39038739103467,-20.066551354541055,-0.8716209040650043,0.0,1.0,1.0,0.5276902999549713,-0.10180244060458676,0.07462975178199827,-5.609612608964648
616,PR-0173,616.0,development,development,0.4,187.5,0.7,,,221.2,,True,206.0,206.0368999197958,210.0,209.89584934523322,0.0,7.113904050377162,-20.238922328317848,-0.8784126677143868,0.0,1.0,1.0,0.5276902999549713,0.03689991979578622,-0.10415065476678365,7.113904050377162
617,PR-0173,617.0,development,development,0.4,184.9,0.7,,,221.2,,True,206.0,206.1388427993007,210.0,209.96126802384842,0.0,6.051227594013162,-20.398850153066007,-0.8847141462223396,0.0,1.0,1.0,0.5276902999549713,0.1388427993007042,-0.03873197615158119,6.051227594013162
618,PR-0173,618.0,development,development,0.4,189.5,0.7,,,221.2,,True,206.2,206.21033066360974,210.0,210.0185791610486,11.999999999999318,5.550178645804504,-20.57614386138899,-0.8916998755308686,0.0,1.0,1.0,0.5276902999549713,0.01033066360974999,0.01857916104859214,-6.449821354194814
619,PR-0173,619.0,development,development,0.4,194.2,0.7,,,221.2,,True,206.2,206.31268269928748,210.0,210.09029177469654,0.0,6.695519864590909,-20.771042080577615,-0.8993792580360043,0.0,1.0,1.0,0.5276902999549713,0.11268269928748964,0.0902917746965386,6.695519864590909
620,PR-0173,620.0,development,development,0.35,194.0,0.7,,,221.2,,True,206.5,206.38854231392506,210.0,210.09391348677082,18.000000000000682,5.824865193158651,-21.01316674532121,-0.9089194576449819,0.0,1.0,1.0,0.5276902999549713,-0.11145768607494233,0.09391348677081623,-12.175134806842031
621,PR-0173,621.0,development,development,0.35,195.1,0.7,,,221.2,,True,206.5,206.52234992254586,210.0,210.0818362879355,0.0,7.488278041071365,-21.25740531080966,-0.9185429492022658,0.0,1.0,1.0,0.5276902999549713,0.02234992254585677,0.08183628793548792,7.488278041071365
622,PR-0173,622.0,development,development,0.35,195.1,0.7,,,221.2,,True,206.5,206.62375384510344,210.0,210.07490727858197,0.0,6.159510821075559,-21.499201490643223,-0.9280702058439768,0.0,1.0,1.0,0.5276902999549713,0.12375384510343679,0.07490727858197488,6.159510821075559
623,PR-0173,623.0,development,development,0.35,194.8,0.7,,,221.2,,True,206.8,206.69604589160343,210.0,210.06611064695062,18.000000000000682,5.530232120953865,-21.737342850298734,-0.9374534552071626,0.0,1.0,1.0,0.5276902999549713,-0.1039541083965787,0.06611064695061941,-12.469767879046817
624,PR-0173,624.0,development,development,0.35,194.2,0.7,,,221.2,,True,206.8,206.82624793509063,210.2,210.059340919654,0.0,7.305655887605348,-21.97062907959826,-0.9466454026525007,0.0,1.0,1.0,0.5276902999549713,0.026247935090623287,-0.1406590803459835,7.305655887605348
625,PR-0173,625.0,development,development,0.35,195.7,0.7,,,221.2,,True,207.0,206.92484403208906,210.2,210.10918838805887,11.999999999999318,6.031259034101389,-22.20776673850337,-0.9559891041839254,0.0,1.0,1.0,0.5276902999549713,-0.07515596791094481,-0.09081161194112042,-5.968740965897929
626,PR-0173,626.0,development,development,0.35,195.9,0.7,,,221.2,,True,207.0,207.04882172491685,210.2,210.14971657765835,0.0,6.815620932158137,-22.443357593072573,-0.9652718585081078,0.0,1.0,1.0,0.5276902999549713,0.04882172491684855,-0.05028342234163574,6.815620932158137
627,PR-0173,627.0,development,development,0.35,195.1,0.7,,,221.2,,True,207.0,207.1406278820573,210.2,210.17426046367186,0.0,5.776835417512842,-22.673294250083508,-0.9743318260567604,0.0,1.0,1.0,0.5276902999549713,0.14062788205728793,-0.025739536328131862,5.776835417512842
628,PR-0173,628.0,development,development,0.35,196.9,0.7,,,221.2,,True,207.2,207.20519576014303,210.2,210.19709623332108,11.999999999999318,5.283205296311519,-22.908352690802626,-0.9835936022025744,0.0,1.0,1.0,0.5276902999549713,0.005195760143038797,-0.002903766678912234,-6.716794703687799
629,PR-0173,629.0,development,development,0.35,195.5,0.7,,,221.2,,True,207.2,207.30287953292975,210.2,210.21169368842615,0.0,6.429636164996547,-23.135288541342547,-0.9925353319304263,0.0,1.0,1.0,0.5276902999549713,0.10287953292976226,0.011693688426163362,6.429636164996547
630,PR-0173,630.0,development,development,0.35,195.1,0.7,,,221.2,,True,207.5,207.3756585066163,210.2,210.22189485360906,18.000000000000682,5.5587588362134746,-23.35830588887078,-1.0013226647448557,0.0,1.0,1.0,0.5276902999549713,-0.12434149338369593,0.021894853609069287,-12.441241163787208
631,PR-0173,631.0,development,development,0.35,193.9,0.7,,,221.2,,True,207.5,207.50755346334628,210.2,210.229297861653,0.0,7.22366276110176,-23.57414562940487,-1.0098271853827088,0.0,1.0,1.0,0.5276902999549713,0.007553463346283706,0.029297861653020618,7.22366276110176
632,PR-0173,632.0,development,development,0.35,196.0,0.7,,,221.2,,True,207.5,207.60779177789695,210.2,210.23971749727704,0.0,5.897127627210425,-23.79648498119163,-1.0185878037989393,0.0,1.0,1.0,0.5276902999549713,0.10779177789694927,0.03971749727705287,5.897127627210425
633,PR-0173,633.0,development,development,0.35,195.4,0.7,,,221.2,,True,207.8,207.67939779823703,210.2,210.25059365010225,18.000000000000682,5.270388038110111,-24.014127222701088,-1.0271633466067915,0.0,1.0,1.0,0.5276902999549713,-0.12060220176297776,0.05059365010225747,-12.729611961890571
634,PR-0173,634.0,development,development,0.35,203.8,0.7,,,221.2,,True,207.8,207.80913124415915,210.0,210.2835382597212,0.0,7.046825456833217,-24.26422507642749,-1.0370177059255892,0.0,1.0,1.0,0.5276902999549713,0.009131244159135576,0.2835382597212117,7.046825456833217
635,PR-0173,635.0,development,development,0.35,207.0,0.7,,,221.2,,True,207.8,207.90719932443545,210.0,210.27462423822467,0.0,5.768974539002588,-24.525015107666924,-1.0472933585803506,0.0,1.0,1.0,0.5276902999549713,0.10719932443544167,0.27462423822467485,5.768974539002588
636,PR-0173,636.0,development,development,0.35,208.6,0.7,,,221.2,,True,208.0,207.97698213401256,210.0,210.24175229448107,11.999999999999318,5.162072058172739,-24.789793816619113,-1.0577261731731402,0.0,1.0,1.0,0.5276902999549713,-0.023017865987441155,0.24175229448107416,-6.837927941826579
637,PR-0173,637.0,development,development,0.35,207.1,0.7,,,221.2,,True,208.0,208.07848911954449,210.0,210.19846851368183,0.0,6.2528735364302115,-25.045740446583203,-1.067810986059462,0.0,1.0,1.0,0.5276902999549713,0.07848911954448567,0.19846851368183138,6.2528735364302115
638,PR-0173,638.0,development,development,0.35,213.0,0.7,,,221.2,,True,208.0,208.15380883747173,210.0,210.18422737050935,0.0,5.351845556221405,-25.323452491715393,-1.0787534001550445,0.0,1.0,1.0,0.5276902999549713,0.15380883747172902,0.18422737050934757,5.351845556221405
639,PR-0173,639.0,development,development,0.35,216.4,0.7,,,221.2,,True,208.2,208.20673934639277,210.0,210.1937483400946,11.999999999999318,4.9187783481347465,-25.6124051446997,-1.090138716846895,0.0,1.0,1.0,0.5276902999549713,0.006739346392777179,0.19374834009460074,-7.081221651864571
640,PR-0173,640.0,development,development,0.35,215.8,0.7,,,221.2,,True,208.2,208.2963818756859,210.2,210.1750066442133,0.0,6.0905392845066295,-25.895994554394736,-1.101312710947611,0.0,1.0,1.0,0.5276902999549713,0.09638187568592116,-0.02499335578667683,6.0905392845066295
641,PR-0173,641.0,development,development,0.35,215.3,0.7,,,221.2,,True,208.2,208.3637226264497,210.2,210.20066797680494,0.0,5.2300413298932185,-26.17468663935996,-1.11229374058714,0.0,1.0,1.0,0.5276902999549713,0.16372262644969737,0.0006679768049480117,5.2300413298932185
642,PR-0173,642.0,development,development,0.35,217.7,0.7,,,221.2,,True,208.5,208.41133573553267,210.2,210.22772728829221,18.000000000000682,4.8173116548668515,-26.46048667051326,-1.1235548376271376,0.0,1.0,1.0,0.5276902999549713,-0.08866426446732589,0.02772728829222615,-13.18268834513383
643,PR-0173,643.0,development,development,0.35,215.5,0.7,,,221.2,,True,208.5,208.52432328850043,210.2,210.24077721030164,0.0,6.692885614001094,-26.734358406570443,-1.1343459358079433,0.0,1.0,1.0,0.5276902999549713,0.024323288500426088,0.04077721030165549,6.692885614001094
644,PR-0173,644.0,development,development,0.35,215.8,0.7,,,221.2,,True,208.5,208.6110465991703,210.2,210.25085444194255,0.0,5.46227225345089,-27.00672828364677,-1.1450778577190488,0.0,1.0,1.0,0.5276902999549713,0.1110465991702938,0.050854441942561834,5.46227225345089
645,PR-0173,645.0,development,development,0.35,215.2,0.7,,,221.2,,True,208.8,208.6732435406748,210.2,210.25897618862174,18.000000000000682,4.8780109837863,-27.2739007451929,-1.1556049909868273,0.0,1.0,1.0,0.5276902999549713,-0.12675645932520752,0.05897618862175591,-13.121989016214382
646,PR-0173,646.0,development,development,0.31,215.4,0.7,,,221.2,,True,208.8,208.79649967815652,210.2,210.23932230620858,0.0,6.67173093184272,-27.57922605437672,-1.1676354233195727,0.0,1.0,1.0,0.5276902999549713,-0.0035003218434894734,0.03932230620858945,6.67173093184272
647,PR-0173,647.0,development,development,0.31,216.7,0.7,,,221.2,,True,208.8,208.89017733346435,210.2,210.23178739075374,0.0,5.400315089758962,-27.88685783011413,-1.1797567350814584,0.0,1.0,1.0,0.5276902999549713,0.09017733346433943,0.03178739075374892,5.400315089758962
648,PR-0173,648.0,development,development,0.31,215.8,0.7,,,221.2,,True,209.0,208.9569878087886,210.2,210.22252066413395,11.999999999999318,4.7948822069268875,-28.187702712955023,-1.1916106295894011,0.0,1.0,1.0,0.5276902999549713,-0.043012191211403206,0.02252066413396392,-7.20511779307243
649,PR-0173,649.0,development,development,0.31,216.1,0.7,,,221.2,,True,209.0,209.05648821250227,210.2,210.21400788196323,0.0,5.885164498093453,-28.486776005347224,-1.2033947198643729,0.0,1.0,1.0,0.5276902999549713,0.05648821250227343,0.014007881963237878,5.885164498093453
650,PR-0173,650.0,development,development,0.31,216.6,0.7,,,221.2,,True,209.0,209.13051552190703,210.2,210.21180994580226,0.0,4.984059426982481,-28.78491999544836,-1.2151421937567746,0.0,1.0,1.0,0.5276902999549713,0.13051552190702864,0.011809945802269795,4.984059426982481
651,PR-0173,651.0,development,development,0.31,216.3,0.7,,,221.2,,True,209.2,209.18261580201167,210.2,210.20833521684003,11.999999999999318,4.551126109008105,-29.078845687268768,-1.226723458198144,0.0,1.0,1.0,0.5276902999549713,-0.017384197988320693,0.008335216840038129,-7.448873890991213
652,PR-0173,652.0,development,development,0.31,216.8,0.7,,,221.2,,True,209.2,209.27167295613413,210.0,210.20562998475322,0.0,5.722138947922486,-29.371893552803833,-1.2382701345152802,0.0,1.0,1.0,0.5276902999549713,0.07167295613413671,0.20562998475321592,5.722138947922486
653,PR-0173,653.0,development,development,0.31,217.5,0.7,,,221.2,,True,209.5,209.3384035057657,210.0,210.15849747345143,18.000000000000682,4.8570873278504605,-29.664896942569552,-1.249815058397497,0.0,1.0,1.0,0.5276902999549713,-0.16159649423428846,0.15849747345143328,-13.14291267215022
654,PR-0173,654.0,development,development,0.31,216.6,0.7,,,221.2,,True,209.5,209.46606658120882,210.0,210.1184770190709,0.0,6.519846347896564,-29.951259723298463,-1.2610983289045674,0.0,1.0,1.0,0.5276902999549713,-0.03393341879117884,0.11847701907089458,6.519846347896564
655,PR-0173,655.0,development,development,0.31,216.1,0.7,,,221.2,,True,209.5,209.56334007685024,210.0,210.08998992054865,0.0,5.188256337983287,-30.232697445587227,-1.2721875421863873,0.0,1.0,1.0,0.5276902999549713,0.06334007685023835,0.0899899205486463,5.188256337983287
656,PR-0173,656.0,development,development,0.31,216.0,0.7,,,221.2,,True,209.5,209.632829263069,210.0,210.06950165072675,0.0,4.555271385364879,-30.510908504526533,-1.283149618431353,0.0,1.0,1.0,0.5276902999549713,0.13282926306899867,0.06950165072674963,4.555271385364879
657,PR-0173,657.0,development,development,0.28,216.2,0.7,,,221.2,,True,209.5,209.6804808831156,210.0,210.03605991570134,0.0,4.245505493977839,-30.817162025129583,-1.2952166241641199,0.0,1.0,1.0,0.5276902999549713,0.1804808831155924,0.036059915701343925,4.245505493977839
658,PR-0173,658.0,development,development,0.28,215.6,0.7,,,221.2,,True,209.8,209.71222285422004,210.0,210.0109917703834,18.000000000000682,4.085868120135961,-31.117879293767174,-1.3070654904153434,0.0,1.0,1.0,0.5276902999549713,-0.08777714577996676,0.010991770383412813,-13.91413187986472
659,PR-0173,659.0,development,development,0.28,216.9,0.7,,,221.2,,True,209.8,209.8133923183622,210.0,209.99464250821114,0.0,6.076140483421218,-31.420949109363825,-1.3190070517565227,0.0,1.0,1.0,0.5312843199370073,0.013392318362178912,-0.005357491788856805,6.076140483421218
660,PR-0173,660.0,development,development,0.28,215.8,0.7,,,221.2,,True,210.0,209.89172482963212,210.0,209.98163486056555,11.999999999999318,4.8969954792562,-31.71645307941222,-1.3306505035398943,0.0,1.0,1.0,0.5342971088320048,-0.10827517036787526,-0.01836513943445084,-7.103004520743118
661,PR-0173,661.0,development,development,0.28,216.3,0.7,,,221.2,,True,210.0,210.0017905271333,210.0,209.9712679906899,0.0,5.721366450086698,-32.01106344039299,-1.342258745325612,0.0,1.0,1.0,0.5385304048897421,0.0017905271332949724,-0.028732009310090234,5.721366450086698
662,PR-0173,662.0,development,development,0.28,215.6,0.7,,,221.2,,True,210.0,210.0841218768833,210.0,209.96460121259707,0.0,4.697209828488659,-32.29984169487794,-1.3536371903652205,0.0,1.0,1.0,0.5416969952647424,0.08412187688330164,-0.03539878740292579,4.697209828488659
663,PR-0173,663.0,development,development,0.28,216.7,0.7,,,221.2,,True,210.0,210.142271351825,210.0,209.96181859696492,0.0,4.207095877269287,-32.59026731421034,-1.3650805448988288,0.0,1.0,1.0,0.5439335135317308,0.14227135182500206,-0.03818140303508244,4.207095877269287
664,PR-0173,664.0,development,development,0.28,212.0,0.7,,,221.2,,True,210.0,210.18192759687057,210.0,209.95856323634666,0.0,3.9660956185883514,-32.85841122940054,-1.3756459553974094,0.0,1.0,1.0,0.545458753725791,0.18192759687056537,-0.04143676365333704,3.9660956185883514
665,PR-0173,665.0,development,development,0.28,215.7,0.7,,,221.2,,True,210.2,210.2082164683176,210.0,209.95639509272473,11.999999999999318,3.840357092740515,-33.139128292121995,-1.3867067732403362,0.0,1.0,1.0,0.5464698641660616,0.008216468317613135,-0.04360490727526667,-8.159642907258803
666,PR-0173,666.0,development,development,0.28,214.1,0.7,,,221.2,,True,210.2,210.27893869377561,209.8,209.96284319998352,0.0,5.155363780579766,-33.410441606191085,-1.3973970644402576,0.0,1.0,1.0,0.5491899497606005,0.07893869377562623,0.16284319998351293,5.155363780579766
667,PR-0173,667.0,development,development,0.28,216.8,0.7,,,221.2,,True,210.2,210.3330529162719,209.8,209.91449650285284,0.0,4.358373492844278,-33.69017351253692,-1.4084190651371518,0.0,1.0,1.0,0.5512712660104575,0.1330529162719074,0.11449650285283042,4.358373492844278
668,PR-0173,668.0,development,development,0.28,216.6,0.7,,,221.2,,True,210.5,210.37164640805173,209.8,209.88447067812135,18.000000000000682,3.9736053805427174,-33.96628352756616,-1.419298356019005,0.0,1.0,1.0,0.5527556310789128,-0.12835359194826879,0.08447067812133469,-14.026394619457964
669,PR-0173,669.0,development,development,0.28,214.5,0.7,,,221.2,,True,210.5,210.47856122372067,209.8,209.8518083710756,0.0,5.861058065870961,-34.2309744337871,-1.4297277110072837,0.0,1.0,1.0,0.5568677393738721,-0.02143877627932511,0.05180837107559455,5.861058065870961
670,PR-0173,670.0,development,development,0.28,219.4,0.7,,,221.2,,True,210.5,210.5611797331752,209.8,209.83975114669414,0.0,4.6342613965097765,-34.513220451147845,-1.4408487727434436,0.0,1.0,1.0,0.5600453743528926,0.06117973317520864,0.0397511466941296,4.6342613965097765
671,PR-0173,671.0,development,development,0.28,216.6,0.7,,,221.2,,True,210.5,210.62065486662192,209.8,209.82867154609596,0.0,4.051171103089977,-34.78109999679097,-1.4514037665492336,0.0,1.0,1.0,0.5623328794854584,0.12065486662191915,0.028671546095949907,4.051171103089977
672,PR-0173,672.0,development,development,0.28,216.0,0.7,,,221.2,,True,210.8,210.66167116561317,209.8,209.81247594136806,18.000000000000682,3.7670748592910677,-35.04382703021823,-1.46175574099275,0.0,1.0,1.0,0.5639104294466605,-0.13832883438684007,0.01247594136805219,-14.232925140709614
673,PR-0173,673.0,development,development,0.28,216.5,0.7,,,221.2,,True,210.8,210.7696452843633,209.8,209.79996235847136,0.0,5.701624402068363,-35.305988223944084,-1.472085420212011,0.0,1.0,1.0,0.5680632801678189,-0.030354715636718765,-3.764152864960124e-05,5.701624402068363
674,PR-0173,674.0,development,development,0.2,216.7,0.7,,,221.2,,True,210.8,210.85258197467576,209.8,209.74374300067547,0.0,4.4945353822710965,-35.64635237798582,-1.4854964536262965,0.0,1.0,1.0,0.5712531528721445,0.052581974675746324,-0.056256999324546086,4.4945353822710965
675,PR-0173,675.0,development,development,0.2,215.6,0.7,,,221.2,,True,211.0,210.91191707476312,209.8,209.69946024369264,11.999999999999318,3.916238056101643,-35.978777743094845,-1.4985946827620429,0.0,1.0,1.0,0.573535272106274,-0.08808292523687555,-0.10053975630737,-8.083761943897674
676,PR-0173,676.0,development,development,0.2,215.1,0.7,,,221.2,,True,211.0,211.00629246010325,209.8,209.66645143118075,0.0,5.016927818547061,-36.305817423919926,-1.511480705086252,0.0,1.0,1.0,0.577165094619356,0.006292460103253461,-0.1335485688192648,5.016927818547061
677,PR-0173,677.0,development,development,0.2,216.2,0.7,,,221.2,,True,211.0,211.07682118073018,209.5,209.64521514606804,0.0,4.118639048321266,-36.63412185532904,-1.524416561131615,0.0,1.0,1.0,0.5798777377203914,0.07682118073017818,0.14521514606803976,4.118639048321266
678,PR-0173,678.0,development,development,0.2,216.6,0.7,,,221.2,,True,211.0,211.12635244574713,209.5,209.55853142270882,0.0,3.6819740759652255,-36.96079238693036,-1.5372880382326684,0.0,1.0,1.0,0.5817827863748897,0.12635244574713056,0.05853142270882472,3.6819740759652255
679,PR-0173,679.0,development,development,0.2,217.2,0.7,,,221.2,,True,211.0,211.15984195751855,209.5,209.49242017619758,0.0,3.4607371026328497,-37.28666992997509,-1.550128269986927,0.0,1.0,1.0,0.5830708445199443,0.15984195751855168,-0.007579823802416286,3.4607371026328497
680,PR-0173,680.0,development,development,0.2,216.6,0.7,,,221.2,,True,211.2,211.18181779144965,209.5,209.43948041607857,11.999999999999318,3.3405821206009683,-37.606814980829945,-1.5627426299994274,0.0,1.0,1.0,0.5839160689019095,-0.018182208550342693,-0.060519583921433195,-8.65941787939835
681,PR-0173,681.0,development,development,0.2,215.4,0.7,,,221.2,,True,211.2,211.24952264153282,209.5,209.39976364278934,0.0,4.654865375166531,-37.918811147657394,-1.5750359075633706,0.0,1.0,1.0,0.5865201015974162,0.04952264153283181,-0.10023635721066171,4.654865375166531
682,PR-0173,682.0,development,development,0.2,216.2,0.7,,,221.2,,True,211.2,211.30163509167195,209.2,209.37097421094717,0.0,3.8567413542547424,-38.230985641829136,-1.5873362115839624,0.0,1.0,1.0,0.5885244266027675,0.10163509167196594,0.17097421094717902,3.8567413542547424
683,PR-0173,683.0,development,development,0.2,215.9,0.7,,,221.2,,True,211.2,211.33871932977829,209.2,209.27694850351529,0.0,3.4675925218299266,-38.53880153267945,-1.5994647778522404,0.0,1.0,1.0,0.589950743453011,0.13871932977829715,0.0769485035152968,3.4675925218299266
684,PR-0173,684.0,development,development,0.2,217.4,0.7,,,221.2,,True,211.5,211.36390678482337,209.2,209.2100577048785,18.000000000000682,3.2691577806397913,-38.849723556519834,-1.6117157320183755,0.0,1.0,1.0,0.5909194917239758,-0.1360932151766292,0.010057704878505547,-14.730842219360891
685,PR-0173,685.0,development,development,0.2,218.0,0.7,,,221.2,,True,211.5,211.4609451214531,209.0,209.1633769928041,0.0,5.2400311608808785,-39.16001007688125,-1.6239416460670653,0.0,1.0,1.0,0.5946517354405041,-0.03905487854689227,0.16337699280410334,5.2400311608808785
686,PR-0173,686.0,development,development,0.2,216.9,0.7,,,221.2,,True,211.5,211.53652089947207,209.0,209.0714383890219,0.0,4.048735719589273,-39.46265858464676,-1.635866607030872,0.0,1.0,1.0,0.597558496133541,0.03652089947206605,0.07143838902189259,4.048735719589273
687,PR-0173,687.0,development,development,0.2,216.2,0.7,,,221.2,,True,211.5,211.59102862650968,209.0,209.0035572069271,0.0,3.4785127563209084,-39.75939460444861,-1.647558604056789,0.0,1.0,1.0,0.5996549471734494,0.09102862650968291,0.0035572069270983775,3.4785127563209084
688,PR-0173,688.0,development,development,0.2,216.2,0.7,,,221.2,,True,211.5,211.62857856898813,209.0,208.9534425981568,0.0,3.197346455162697,-40.053163264052436,-1.6591336811124462,0.0,1.0,1.0,0.6010991757303128,0.12857856898813225,-0.04655740184318802,3.197346455162697
689,PR-0173,689.0,development,development,0.2,217.4,0.7,,,221.2,,True,211.8,211.65359986619373,209.0,208.9211885212625,18.000000000000682,3.0509423492172036,-40.348941670579094,-1.6707879462459794,0.0,1.0,1.0,0.6020615333151434,-0.14640013380628147,-0.07881147873749228,-14.949057650783478
690,PR-0173,690.0,development,development,0.2,217.2,0.7,,,221.2,,True,211.8,211.7503558293208,209.0,208.89590620444585,0.0,5.047814208869473,-40.64093772078734,-1.6822931789201052,0.0,1.0,1.0,0.6057829165123383,-0.04964417067921545,-0.10409379555414944,5.047814208869473
691,PR-0173,691.0,development,development,0.2,217.4,0.7,,,221.2,,True,211.8,211.82578982975642,208.8,208.87421749496409,0.0,3.8718296895288438,-40.93083838274665,-1.6937158490755615,0.0,1.0,1.0,0.6086842242214007,0.025789829756405425,0.07421749496407415,3.8718296895288438
692,PR-0173,692.0,development,development,0.2,216.0,0.7,,,221.2,,True,211.8,211.880169091883,208.8,208.80862912045288,0.0,3.309527271880116,-41.212068032314356,-1.7047968638729594,0.0,1.0,1.0,0.6107757343031925,0.08016909188299337,0.008629120452866346,3.309527271880116
693,PR-0173,693.0,development,development,0.2,217.7,0.7,,,221.2,,True,211.8,211.91761839420727,208.8,208.76140871044336,0.0,3.032487992952314,-41.49749424953811,-1.7160432318909953,0.0,1.0,1.0,0.6122160920848949,0.1176183942072555,-0.038591289556649144,3.032487992952314
694,PR-0173,694.0,development,development,0.2,215.9,0.7,,,221.2,,True,212.0,211.94261009259034,208.8,208.72535054432666,11.999999999999318,2.889039730454549,-41.772645054311326,-1.7268847279562027,0.0,1.0,1.0,0.6131773112534747,-0.057389907409657326,-0.07464945567335235,-9.11096026954477
695,PR-0173,695.0,development,development,0.2,217.4,0.7,,,221.2,,True,212.0,212.01251052859763,208.8,208.6982273830277,0.0,4.194513680504662,-42.05122864293539,-1.7378614826212981,0.0,1.0,1.0,0.6158657895614473,0.012510528597630355,-0.10177261697231188,4.194513680504662
696,PR-0173,696.0,development,development,0.2,218.3,0.7,,,221.2,,True,212.0,212.0661994820616,208.5,208.68836008974304,0.0,3.394145153598755,-42.33073697081236,-1.7488746738760663,0.0,1.0,1.0,0.6179307493100612,0.06619948206159165,0.18836008974304264,3.394145153598755
697,PR-0173,697.0,development,development,0.2,218.7,0.7,,,221.2,,True,212.0,212.10442581194744,208.5,208.60211547904348,0.0,3.00585196094851,-42.60909935991685,-1.759842712834431,0.0,1.0,1.0,0.6194009927672091,0.10442581194743639,0.1021154790434764,3.00585196094851
698,PR-0173,698.0,development,development,0.2,218.4,0.7,,,221.2,,True,212.0,212.1304564635958,208.5,208.5334281771244,0.0,2.8097114430706913,-42.88344126675058,-1.7706523366911042,0.0,1.0,1.0,0.6204021716767618,0.13045646359580587,0.03342817712439228,2.8097114430706913
699,PR-0173,699.0,development,development,0.2,218.4,0.7,,,221.2,,True,212.0,212.147580264753,208.5,208.482085309501,0.0,2.703542549602817,-43.155039754515975,-1.7813538643092108,0.0,1.0,1.0,0.6210607794135771,0.14758026475300312,-0.017914690498997743,2.703542549602817
700,PR-0173,700.0,development,development,0.2,217.7,0.7,,,221.2,,True,212.2,212.1584870589839,208.5,208.44400706940692,11.999999999999318,2.6400617918773843,-43.42103625451771,-1.791834662322884,0.0,1.0,1.0,0.6214802714993806,-0.041512941016094373,-0.05599293059307797,-9.359938208121934
701,PR-0173,701.0,development,development,0.2,217.8,0.7,,,221.2,,True,212.2,212.2188572274415,208.5,208.41529703673157,0.0,3.9835661072869173,-43.684785075646,-1.8022268972604565,0.0,1.0,1.0,0.6238022010554425,0.01885722744151508,-0.08470296326842686,3.9835661072869173
702,PR-0173,702.0,development,development,0.2,218.0,0.7,,,221.2,,True,212.5,212.26620323563458,208.5,208.3958406139683,18.000000000000682,3.2018257004374973,-43.94672098081615,-1.8125476996567256,0.0,1.0,1.0,0.6256232013705607,-0.2337967643654224,-0.10415938603171071,-14.798174299563184
703,PR-0173,703.0,development,development,0.2,218.0,0.7,,,221.2,,True,212.5,212.38096248755366,208.5,208.38064241672225,0.0,4.9057693112865675,-44.2060375269346,-1.8227652940290318,0.0,1.0,1.0,0.6300370187520639,-0.11903751244634009,-0.11935758327774693,4.9057693112865675
