i,roast_id,time_s,phase_used,phase_actual_next,gas,pressure,drum_speed,start_weight_kg,bean_start_temp_c,charge_temp_c,start_temp_c,observer_enabled,actual_bt,pred_bt,actual_et,pred_et,actual_ror,pred_ror,pred_e_drum_raw,pred_e_drum,pred_m_burden,pred_p_dry,pred_p_mai,pred_p_dev,bt_error,et_error,ror_error
675,PR-0173,675.0,development,development,0.2,215.6,0.7,,,221.2,,False,211.0,221.83143282254264,209.8,221.54445538256894,11.999999999999318,4.508158076250241,-35.978777743094845,-1.4985946827620429,0.0,1.0,1.0,1.0,10.831432822542638,11.74445538256893,-7.491841923749077
676,PR-0173,676.0,development,development,0.2,215.1,0.7,,,221.2,,False,211.0,221.90396745946242,209.8,221.4785951938084,0.0,4.461334117931274,-36.305817423919926,-1.511480705086252,0.0,1.0,1.0,1.0,10.903967459462422,11.678595193808377,4.461334117931274
677,PR-0173,677.0,development,development,0.2,216.2,0.7,,,221.2,,False,211.0,221.975662357228,209.5,221.4159711782505,0.0,4.413442042332364,-36.63412185532904,-1.524416561131615,0.0,1.0,1.0,1.0,10.975662357228003,11.915971178250487,4.413442042332364
678,PR-0173,678.0,development,development,0.2,216.6,0.7,,,221.2,,False,211.0,222.04653806478,209.5,221.35776544969846,0.0,4.365172165568753,-36.96079238693036,-1.5372880382326684,0.0,1.0,1.0,1.0,11.046538064780009,11.857765449698462,4.365172165568753
679,PR-0173,679.0,development,development,0.2,217.2,0.7,,,221.2,,False,211.0,222.11661093835315,209.5,221.2983876076937,0.0,4.316932240214626,-37.28666992997509,-1.550128269986927,0.0,1.0,1.0,1.0,11.116610938353148,11.798387607693712,4.316932240214626
680,PR-0173,680.0,development,development,0.2,216.6,0.7,,,221.2,,False,211.2,222.18589467509224,209.5,221.23581924468198,11.999999999999318,4.26895982945395,-37.606814980829945,-1.5627426299994274,0.0,1.0,1.0,1.0,10.985894675092254,11.735819244681977,-7.731040170545368
681,PR-0173,681.0,development,development,0.2,215.4,0.7,,,221.2,,False,211.2,222.25440301317775,209.5,221.17403847687325,0.0,4.2214219661569015,-37.918811147657394,-1.5750359075633706,0.0,1.0,1.0,1.0,11.054403013177762,11.67403847687325,4.2214219661569015
682,PR-0173,682.0,development,development,0.2,216.2,0.7,,,221.2,,False,211.2,222.32213608565175,209.2,221.1130592622598,0.0,4.17419068084181,-38.230985641829136,-1.5873362115839624,0.0,1.0,1.0,1.0,11.12213608565176,11.913059262259821,4.17419068084181
683,PR-0173,683.0,development,development,0.2,215.9,0.7,,,221.2,,False,211.2,222.38910657468608,209.2,221.05485979998028,0.0,4.127402279207253,-38.53880153267945,-1.5994647778522404,0.0,1.0,1.0,1.0,11.189106574686093,11.85485979998029,4.127402279207253
684,PR-0173,684.0,development,development,0.2,217.4,0.7,,,221.2,,False,211.5,222.45531148536858,209.2,221.0002251775017,18.000000000000682,4.080869987730093,-38.849723556519834,-1.6117157320183755,0.0,1.0,1.0,1.0,10.955311485368583,11.800225177501716,-13.919130012270589
685,PR-0173,685.0,development,development,0.2,218.0,0.7,,,221.2,,False,211.5,222.52076046510768,209.0,220.94992873313353,0.0,4.034690626714905,-39.16001007688125,-1.6239416460670653,0.0,1.0,1.0,1.0,11.020760465107685,11.949928733133532,4.034690626714905
686,PR-0173,686.0,development,development,0.2,216.9,0.7,,,221.2,,False,211.5,222.5854822194032,209.0,220.89201790710877,0.0,3.989275016019519,-39.46265858464676,-1.635866607030872,0.0,1.0,1.0,1.0,11.08548221940319,11.892017907108766,3.989275016019519
687,PR-0173,687.0,development,development,0.2,216.2,0.7,,,221.2,,False,211.5,222.64947131507657,209.0,220.8348121774194,0.0,3.944296233334467,-39.75939460444861,-1.647558604056789,0.0,1.0,1.0,1.0,11.149471315076568,11.834812177419394,3.944296233334467
688,PR-0173,688.0,development,development,0.2,216.2,0.7,,,221.2,,False,211.5,222.71273567071168,209.0,220.7783520483919,0.0,3.8997657647661548,-40.053163264052436,-1.6591336811124462,0.0,1.0,1.0,1.0,11.21273567071168,11.778352048391895,3.8997657647661548
689,PR-0173,689.0,development,development,0.2,217.4,0.7,,,221.2,,False,211.8,222.77527041276306,209.0,220.72739917608857,18.000000000000682,3.8554613922612084,-40.348941670579094,-1.6707879462459794,0.0,1.0,1.0,1.0,10.975270412763052,11.727399176088568,-14.144538607739474
690,PR-0173,690.0,development,development,0.2,217.2,0.7,,,221.2,,False,211.8,222.83709776294862,209.0,220.67637823156304,0.0,3.8117152779227936,-40.64093772078734,-1.6822931789201052,0.0,1.0,1.0,1.0,11.037097762948605,11.676378231563035,3.8117152779227936
691,PR-0173,691.0,development,development,0.2,217.4,0.7,,,221.2,,False,211.8,222.89822078712837,208.8,220.6220719701637,0.0,3.768415129781456,-40.93083838274665,-1.6937158490755615,0.0,1.0,1.0,1.0,11.098220787128355,11.822071970163677,3.768415129781456
692,PR-0173,692.0,development,development,0.2,216.0,0.7,,,221.2,,False,211.8,222.9586529606582,208.8,220.56845252814335,0.0,3.7256697143842645,-41.212068032314356,-1.7047968638729594,0.0,1.0,1.0,1.0,11.158652960658202,11.768452528143342,3.7256697143842645
693,PR-0173,693.0,development,development,0.2,217.7,0.7,,,221.2,,False,211.8,223.01838286689852,208.8,220.51672752269235,0.0,3.683107112394506,-41.49749424953811,-1.7160432318909953,0.0,1.0,1.0,1.0,11.218382866898509,11.716727522692338,3.683107112394506
694,PR-0173,694.0,development,development,0.2,215.9,0.7,,,221.2,,False,212.0,223.0774415165637,208.8,220.46450318481104,11.999999999999318,3.6412306726495647,-41.772645054311326,-1.7268847279562027,0.0,1.0,1.0,1.0,11.07744151656371,11.664503184811025,-8.358769327349753
695,PR-0173,695.0,development,development,0.2,217.4,0.7,,,221.2,,False,212.0,223.1358158600267,208.8,220.4129567268091,0.0,3.599599653188455,-42.05122864293539,-1.7378614826212981,0.0,1.0,1.0,1.0,11.135815860026696,11.612956726809102,3.599599653188455
696,PR-0173,696.0,development,development,0.2,218.3,0.7,,,221.2,,False,212.0,223.19350493329017,208.5,220.37162774164057,0.0,3.5581230759744713,-42.33073697081236,-1.7488746738760663,0.0,1.0,1.0,1.0,11.193504933290171,11.871627741640566,3.5581230759744713
697,PR-0173,697.0,development,development,0.2,218.7,0.7,,,221.2,,False,212.0,223.25053515793553,208.5,220.32659239505395,0.0,3.5172301967985984,-42.60909935991685,-1.759842712834431,0.0,1.0,1.0,1.0,11.25053515793553,11.82659239505395,3.5172301967985984
698,PR-0173,698.0,development,development,0.2,218.4,0.7,,,221.2,,False,212.0,223.30690608468586,208.5,220.27738931807883,0.0,3.476737819265008,-42.88344126675058,-1.7706523366911042,0.0,1.0,1.0,1.0,11.306906084685863,11.777389318078832,3.476737819265008
699,PR-0173,699.0,development,development,0.2,218.4,0.7,,,221.2,,False,212.0,223.36261417898126,208.5,220.22841017398497,0.0,3.436462170802658,-43.155039754515975,-1.7813538643092108,0.0,1.0,1.0,1.0,11.36261417898126,11.728410173984969,3.436462170802658
700,PR-0173,700.0,development,development,0.2,217.7,0.7,,,221.2,,False,212.2,223.41767437050632,208.5,220.18007315825255,11.999999999999318,3.396606967012907,-43.42103625451771,-1.791834662322884,0.0,1.0,1.0,1.0,11.21767437050633,11.680073158252554,-8.60339303298641
701,PR-0173,701.0,development,development,0.2,217.8,0.7,,,221.2,,False,212.2,223.47209250674334,208.5,220.13237281442358,0.0,3.357151329175362,-43.684785075646,-1.8022268972604565,0.0,1.0,1.0,1.0,11.272092506743348,11.632372814423576,3.357151329175362
702,PR-0173,702.0,development,development,0.2,218.0,0.7,,,221.2,,False,212.5,223.52587343313922,208.5,220.08649390557747,18.000000000000682,3.3180626055487323,-43.94672098081615,-1.8125476996567256,0.0,1.0,1.0,1.0,11.025873433139225,11.58649390557747,-14.68193739445195
703,PR-0173,703.0,development,development,0.2,218.0,0.7,,,221.2,,False,212.5,223.57902694006296,208.5,220.04083829376535,0.0,3.279406948511342,-44.2060375269346,-1.8227652940290318,0.0,1.0,1.0,1.0,11.07902694006296,11.540838293765347,3.279406948511342
704,PR-0173,704.0,development,development,0.2,216.9,0.7,,,221.2,,False,212.5,223.63157034248408,208.5,219.9949937761072,0.0,3.241366107538139,-44.458225760199575,-1.8327020185132188,0.0,1.0,1.0,1.0,11.131570342484082,11.494993776107208,3.241366107538139
705,PR-0173,705.0,development,development,0.2,217.4,0.7,,,221.2,,False,212.5,223.68350163451433,208.5,219.94975030819134,0.0,3.20371953182114,-44.70995354176476,-1.842620600272744,0.0,1.0,1.0,1.0,11.183501634514329,11.44975030819134,3.20371953182114
706,PR-0173,706.0,development,development,0.2,216.8,0.7,,,221.2,,False,212.5,223.7348337155492,208.5,219.9051052004498,0.0,3.1665811309024874,-44.95669032875486,-1.852342526790458,0.0,1.0,1.0,1.0,11.2348337155492,11.40510520044981,3.1665811309024874
707,PR-0173,707.0,development,development,0.2,216.8,0.7,,,221.2,,False,212.5,223.78557219943792,208.5,219.8610510581617,0.0,3.129899501628736,-45.20095974787506,-1.861967234042995,0.0,1.0,1.0,1.0,11.285572199437922,11.361051058161706,3.129899501628736
708,PR-0173,708.0,development,development,0.2,218.1,0.7,,,221.2,,False,212.8,223.835709181977,208.5,219.82274852101767,18.000000000000682,3.09339533684342,-45.44814619244949,-1.8717068779754744,0.0,1.0,1.0,1.0,11.035709181976983,11.322748521017672,-14.906604663157262
709,PR-0173,709.0,development,development,0.2,217.1,0.7,,,221.2,,False,212.8,223.88527469949315,208.5,219.78104611134435,0.0,3.057556051081226,-45.68873791131246,-1.881186676428269,0.0,1.0,1.0,1.0,11.08527469949314,11.281046111344352,3.057556051081226
710,PR-0173,710.0,development,development,0.2,216.7,0.7,,,221.2,,False,212.8,223.93426833811017,208.5,219.73868955470238,0.0,3.022174730863218,-45.92527456848051,-1.890506697280392,0.0,1.0,1.0,1.0,11.13426833811016,11.238689554702376,3.022174730863218
711,PR-0173,711.0,development,development,0.2,217.2,0.7,,,221.2,,False,212.8,223.98268761287014,208.5,219.69728575735445,0.0,2.9870692572836224,-46.16150728970974,-1.8998147424441734,0.0,1.0,1.0,1.0,11.182687612870126,11.19728575735445,2.9870692572836224
712,PR-0173,712.0,development,development,0.2,217.2,0.7,,,221.2,,False,213.0,224.03054017172593,208.5,219.65802755761277,11.999999999999318,2.9522945395028333,-46.39537768372668,-1.909029707156317,0.0,1.0,1.0,1.0,11.030540171725931,11.158027557612769,-9.047705460496484
713,PR-0173,713.0,development,development,0.2,218.4,0.7,,,221.2,,False,213.0,224.0778231857025,208.2,219.62209802112886,0.0,2.9177004292302007,-46.631856807322315,-1.9183474610697715,0.0,1.0,1.0,1.0,11.0778231857025,11.422098021128875,2.9177004292302007
714,PR-0173,714.0,development,development,0.2,218.1,0.7,,,221.2,,False,213.0,224.12455345944986,208.2,219.58550506021993,0.0,2.8835352279135735,-46.86473428130227,-1.927523302731983,0.0,1.0,1.0,1.0,11.124553459449857,11.385505060219941,2.8835352279135735
715,PR-0173,715.0,development,development,0.2,217.8,0.7,,,221.2,,False,213.0,224.17073702016037,208.2,219.54584047441944,0.0,2.8497787523288114,-47.094046122162716,-1.9365586512654647,0.0,1.0,1.0,1.0,11.170737020160374,11.345840474419447,2.8497787523288114
716,PR-0173,716.0,development,development,0.2,216.0,0.7,,,221.2,,False,213.0,224.2163904003534,208.2,219.5066832660061,0.0,2.816605970104462,-47.31364369433626,-1.9452112380409632,0.0,1.0,1.0,1.0,11.21639040035339,11.306683266006104,2.816605970104462
717,PR-0173,717.0,development,development,0.2,216.5,0.7,,,221.2,,False,213.0,224.26151235209508,208.2,219.46804815220077,0.0,2.783819310423573,-47.53310672142093,-1.9538585234688872,0.0,1.0,1.0,1.0,11.261512352095082,11.268048152200777,2.783819310423573
718,PR-0173,718.0,development,development,0.2,216.2,0.7,,,221.2,,False,213.0,224.306111463616,208.2,219.43072388212553,0.0,2.751457524672875,-47.74913825985504,-1.9623706013304238,0.0,1.0,1.0,1.0,11.306111463615991,11.230723882125545,2.751457524672875
719,PR-0173,719.0,development,development,0.2,219.0,0.7,,,221.2,,False,213.2,224.35016488953013,208.2,219.4030520715207,11.999999999999318,2.718981933725586,-47.97455349444881,-1.971252415726353,0.0,1.0,1.0,1.0,11.150164889530146,11.203052071520716,-9.281018066273731
720,PR-0173,720.0,development,development,0.2,219.8,0.7,,,221.2,,False,213.2,224.3936936444782,208.2,219.38024952679643,0.0,2.6868049426729237,-48.201012865709224,-1.9801753712106105,0.0,1.0,1.0,1.0,11.193693644478202,11.180249526796445,2.6868049426729237
721,PR-0173,721.0,development,development,0.2,215.3,0.7,,,221.2,,False,213.2,224.43676133683218,208.2,219.34357082353807,0.0,2.6559819222428005,-48.4066547675613,-1.9882780764584058,0.0,1.0,1.0,1.0,11.236761336832188,11.143570823538084,2.6559819222428005
722,PR-0173,722.0,development,development,0.2,218.3,0.7,,,221.2,,False,213.2,224.47930219642004,208.2,219.30729783021985,0.0,2.6249228181514286,-48.622608834192015,-1.9967871017748031,0.0,1.0,1.0,1.0,11.279302196420048,11.107297830219863,2.6249228181514286
723,PR-0173,723.0,development,development,0.2,214.8,0.7,,,221.2,,False,213.5,224.52136253344588,208.2,219.27150984924532,18.000000000000682,2.594532039171206,-48.821973345726406,-2.0046424651967767,0.0,1.0,1.0,1.0,11.021362533445881,11.07150984924533,-15.405467960829476
724,PR-0173,724.0,development,development,0.18,216.9,0.7,,,221.2,,False,213.5,224.5628715118157,208.2,219.2234853554784,0.0,2.563334038076591,-49.04800222080347,-2.013548458264073,0.0,1.0,1.0,1.0,11.0628715118157,11.023485355478414,2.563334038076591
725,PR-0173,725.0,development,development,0.12,218.1,0.7,,,221.2,,False,213.5,224.60364721869496,208.2,219.1509083231462,0.0,2.528296550480278,-49.33671824064862,-2.0249244511334865,0.0,1.0,1.0,1.0,11.10364721869496,10.950908323146223,2.528296550480278
726,PR-0173,726.0,development,development,0.12,217.8,0.7,,,221.2,,False,213.5,224.6436725192406,208.2,219.0693415744583,0.0,2.4902629951576487,-49.62131024191561,-2.0361379493620984,0.0,1.0,1.0,1.0,11.143672519240596,10.869341574458304,2.4902629951576487
727,PR-0173,727.0,development,development,0.17,217.1,0.7,,,221.2,,False,213.5,224.68309223900204,208.2,219.01668084781045,0.0,2.45273905231628,-49.850170320283915,-2.045155497543206,0.0,1.0,1.0,1.0,11.183092239002036,10.81668084781046,2.45273905231628
728,PR-0173,728.0,development,development,0.16,217.1,0.7,,,221.2,,False,213.5,224.72194949663398,208.0,218.95839931726366,0.0,2.4163479739964266,-50.08674179786854,-2.054476890389896,0.0,1.0,1.0,1.0,11.221949496633982,10.958399317263655,2.4163479739964266
729,PR-0173,729.0,development,development,0.16,216.8,0.7,,,221.2,,False,213.8,224.76023455304394,208.0,218.90068126699188,18.000000000000682,2.3805745971768015,-50.319710702297606,-2.063656334596011,0.0,1.0,1.0,1.0,10.960234553043932,10.900681266991882,-15.61942540282388
730,PR-0173,730.0,development,development,0.16,218.1,0.7,,,221.2,,False,213.8,224.79793802112607,208.0,218.847531710939,0.0,2.345064643502069,-50.555709637327816,-2.0729551681125327,0.0,1.0,1.0,1.0,10.99793802112606,10.847531710938995,2.345064643502069
731,PR-0173,731.0,development,development,0.16,218.7,0.7,,,221.2,,False,213.8,224.83506941714484,208.0,218.79854541496593,0.0,2.309910378789217,-50.791822299767155,-2.0822584827181054,0.0,1.0,1.0,1.0,11.035069417144825,10.798545414965929,2.309910378789217
732,PR-0173,732.0,development,development,0.16,218.1,0.7,,,221.2,,False,214.0,224.8716494188509,208.0,218.74256007312366,11.999999999999318,2.275377295861468,-51.02310011882267,-2.091371294753406,0.0,1.0,1.0,1.0,10.871649418850893,10.742560073123656,-9.72462270413785
733,PR-0173,733.0,development,development,0.16,218.1,0.7,,,221.2,,False,214.0,224.90766529139748,208.0,218.68710212059744,0.0,2.2410498129415597,-51.25206515968763,-2.100392978668354,0.0,1.0,1.0,1.0,10.907665291397478,10.687102120597444,2.2410498129415597
734,PR-0173,734.0,development,development,0.16,215.6,0.7,,,221.2,,False,214.0,224.94315047216466,208.0,218.63220954306914,0.0,2.2074681228683697,-51.46843339697964,-2.1089183231432527,0.0,1.0,1.0,1.0,10.94315047216466,10.632209543069138,2.2074681228683697
735,PR-0173,735.0,development,development,0.16,215.2,0.7,,,221.2,,False,214.0,224.97811220522416,208.0,218.57787562638381,0.0,2.174538881078927,-51.68098880739245,-2.1172934345572583,0.0,1.0,1.0,1.0,10.978112205224164,10.577875626383815,2.174538881078927
736,PR-0173,736.0,development,development,0.16,218.0,0.7,,,221.2,,False,214.0,225.0125243348878,208.0,218.53363444416735,0.0,2.14159555070044,-51.90296267524515,-2.126039652170132,0.0,1.0,1.0,1.0,11.012524334887786,10.533634444167348,2.14159555070044
737,PR-0173,737.0,development,development,0.16,217.8,0.7,,,221.2,,False,214.0,225.04641870860914,208.0,218.4907318072856,0.0,2.1092156124746553,-52.121892232166175,-2.134665917798805,0.0,1.0,1.0,1.0,11.046418708609139,10.490731807285613,2.1092156124746553
738,PR-0173,738.0,development,development,0.16,218.7,0.7,,,221.2,,False,214.0,225.07979180161655,208.0,218.4407561967895,0.0,2.0771666028656846,-52.34234306865713,-2.1433521249075147,0.0,1.0,1.0,1.0,11.079791801616551,10.440756196789494,2.0771666028656846
739,PR-0173,739.0,development,development,0.16,218.1,0.7,,,221.2,,False,214.0,225.11263867550647,208.0,218.3896610133658,0.0,2.0452603520245978,-52.55811568002375,-2.1518540005209217,0.0,1.0,1.0,1.0,11.112638675506474,10.38966101336581,2.0452603520245978
740,PR-0173,740.0,development,development,0.16,218.7,0.7,,,221.2,,False,214.2,225.14495622375478,208.0,218.3378827398473,11.999999999999318,2.013398114886635,-52.77420428203613,-2.1603683268024105,0.0,1.0,1.0,1.0,10.944956223754787,10.337882739847288,-9.986601885112684
741,PR-0173,741.0,development,development,0.1,218.4,0.7,,,221.2,,False,214.2,225.17659837121298,208.0,218.2496628680176,0.0,1.9789373346682453,-53.04689513964867,-2.171112895993335,0.0,1.0,1.0,1.0,10.976598371212987,10.249662868017595,1.9789373346682453
742,PR-0173,742.0,development,development,0.1,218.7,0.7,,,221.2,,False,214.2,225.20750600288162,208.0,218.1607724028854,0.0,1.941593504303293,-53.3180959470648,-2.181798754204458,0.0,1.0,1.0,1.0,11.007506002881627,10.160772402885414,1.941593504303293
743,PR-0173,743.0,development,development,0.1,217.1,0.7,,,221.2,,False,214.2,225.23772257519843,207.8,218.07261616382218,0.0,1.9030137547150163,-53.57998816838161,-2.1921178353688937,0.0,1.0,1.0,1.0,11.037722575198444,10.272616163822164,1.9030137547150163
744,PR-0173,744.0,development,development,0.1,216.7,0.7,,,221.2,,False,214.2,225.2672705738989,207.8,217.9851938598484,0.0,1.863973604909145,-53.83761232297898,-2.2022687461055415,0.0,1.0,1.0,1.0,11.067270573898924,10.185193859848397,1.863973604909145
745,PR-0173,745.0,development,development,0.1,219.7,0.7,,,221.2,,False,214.5,225.2961310896286,207.5,217.90883286150103,18.000000000000682,1.8242708065708206,-54.105028819827524,-2.212805494855903,0.0,1.0,1.0,1.0,10.796131089628602,10.408832861501025,-16.175729193429863
746,PR-0173,746.0,development,development,0.1,220.7,0.7,,,221.2,,False,214.5,225.324331276641,207.5,217.8387523426143,0.0,1.7845929308228108,-54.373894012973295,-2.22339932515912,0.0,1.0,1.0,1.0,10.824331276641004,10.338752342614299,1.7845929308228108
747,PR-0173,747.0,development,development,0.1,218.0,0.7,,,221.2,,False,214.5,225.35192208450883,207.5,217.7534147399833,0.0,1.745849593196803,-54.628938828770174,-2.2334486047503335,0.0,1.0,1.0,1.0,10.851922084508828,10.253414739983299,1.745849593196803
748,PR-0173,748.0,development,development,0.1,218.4,0.7,,,221.2,,False,214.5,225.37886660483318,207.5,217.6686832688179,0.0,1.7070960810760483,-54.88308234091537,-2.2434623711617787,0.0,1.0,1.0,1.0,10.878866604833178,10.168683268817887,1.7070960810760483
749,PR-0173,749.0,development,development,0.1,218.1,0.7,,,221.2,,False,214.5,225.40517743019623,207.2,217.5850419702891,0.0,1.668562113288221,-55.1334475595594,-2.2533272651970013,0.0,1.0,1.0,1.0,10.905177430196233,10.385041970289109,1.668562113288221
750,PR-0173,750.0,development,development,0.1,217.5,0.7,,,221.2,,False,214.5,225.43086974878466,207.2,217.5016881060652,0.0,1.630455213893425,-55.378835409257555,-2.2629960408676553,0.0,1.0,1.0,1.0,10.930869748784659,10.3016881060652,1.630455213893425
751,PR-0173,751.0,development,development,0.1,217.4,0.7,,,221.2,,False,214.5,225.45595008897666,207.2,217.41900887323618,0.0,1.5927647731814913,-55.62135709433216,-2.2725518838775676,0.0,1.0,1.0,1.0,10.955950088976664,10.219008873236191,1.5927647731814913
752,PR-0173,752.0,development,development,0.1,218.7,0.7,,,221.2,,False,214.5,225.48041100232842,207.0,217.34176909375444,0.0,1.5552317815587227,-55.866813282201456,-2.2822233522098485,0.0,1.0,1.0,1.0,10.980411002328424,10.341769093754436,1.5552317815587227
753,PR-0173,753.0,development,development,0.06,217.4,0.7,,,221.2,,False,214.5,225.50418235611008,207.0,217.23498765593402,0.0,1.516546615160889,-56.14445518854662,-2.293163002695911,0.0,1.0,1.0,1.0,11.004182356110078,10.23498765593402,1.516546615160889
754,PR-0173,754.0,development,development,0.06,220.1,0.7,,,221.2,,False,214.8,225.52718555575223,207.0,217.13440241196372,18.000000000000682,1.475640224171275,-56.43045240124577,-2.3044318690860845,0.0,1.0,1.0,1.0,10.727185555752214,10.13440241196372,-16.524359775829407
755,PR-0173,755.0,development,development,0.06,219.3,0.7,,,221.2,,False,214.8,225.54946702742606,207.0,217.03660536140393,0.0,1.4340146470489321,-56.71029135280536,-2.3154580875800685,0.0,1.0,1.0,1.0,10.74946702742605,10.036605361403929,1.4340146470489321
756,PR-0173,756.0,development,development,0.06,218.6,0.7,,,221.2,,False,214.8,225.5710541072819,206.8,216.932014088176,0.0,1.392377690339268,-56.98444591196335,-2.3262603295608604,0.0,1.0,1.0,1.0,10.771054107281884,10.132014088175993,1.392377690339268
757,PR-0173,757.0,development,development,0.06,217.4,0.7,,,221.2,,False,214.8,225.59195291161754,206.8,216.8281623543415,0.0,1.3508428612790826,-57.25091149201089,-2.336759610273413,0.0,1.0,1.0,1.0,10.791952911617528,10.028162354341475,1.3508428612790826
758,PR-0173,758.0,development,development,0.04,219.5,0.7,,,221.2,,False,214.8,225.6120991769354,206.5,216.71594808076395,0.0,1.30822277861688,-57.54337042491598,-2.3482830814583817,0.0,1.0,1.0,1.0,10.81209917693539,10.215948080763951,1.30822277861688
759,PR-0173,759.0,development,development,0.04,218.7,0.7,,,221.2,,False,214.8,225.63149908107283,206.5,216.60609285726798,0.0,1.2649542195055516,-57.82960647947944,-2.3595613586992132,0.0,1.0,1.0,1.0,10.83149908107282,10.106092857267981,1.2649542195055516
760,PR-0173,760.0,development,development,0.04,220.7,0.7,,,221.2,,False,214.8,225.65015013751622,206.5,216.49665366773283,0.0,1.221186969634885,-58.1212258960287,-2.3710517512483564,0.0,1.0,1.0,1.0,10.85015013751621,9.99665366773283,1.221186969634885
761,PR-0173,761.0,development,development,0.04,219.9,0.7,,,221.2,,False,215.0,225.66807428795462,206.5,216.38800968982102,11.999999999999318,1.1774655866356876,-58.406630829399894,-2.3822972806397202,0.0,1.0,1.0,1.0,10.668074287954624,9.888009689821018,-10.82253441336363
762,PR-0173,762.0,development,development,0.04,217.8,0.7,,,221.2,,False,215.0,225.68530422547207,206.2,216.275383465114,0.0,1.1343647859589345,-58.68052370477937,-2.393089211752414,0.0,1.0,1.0,1.0,10.685304225472066,10.075383465114015,1.1343647859589345
763,PR-0173,763.0,development,development,0.04,218.4,0.7,,,221.2,,False,215.0,225.70182906306013,206.0,216.1635370840156,0.0,1.0915024267564262,-58.95415136816448,-2.4038706929781974,0.0,1.0,1.0,1.0,10.701829063060131,10.163537084015587,1.0915024267564262
764,PR-0173,764.0,development,development,0.0,217.8,0.7,,,221.2,,False,215.0,225.7175611466125,206.0,216.0270582226033,0.0,1.0472292026720662,-59.26256903815631,-2.416022970557079,0.0,1.0,1.0,1.0,10.717561146612496,10.027058222603301,1.0472292026720662
765,PR-0173,765.0,development,development,0.0,220.7,0.7,,,221.2,,False,215.0,225.73243356491952,206.0,215.9005182312145,0.0,1.0007639713968326,-59.57985882911879,-2.4285248275772156,0.0,1.0,1.0,1.0,10.732433564919518,9.900518231214505,1.0007639713968326
766,PR-0173,766.0,development,development,0.0,218.9,0.7,,,221.2,,False,215.0,225.74651256652334,205.8,215.77014283279965,0.0,0.9539568088465094,-59.88655457189336,-2.440609257754503,0.0,1.0,1.0,1.0,10.746512566523336,9.970142832799638,0.9539568088465094
767,PR-0173,767.0,development,development,0.0,218.4,0.7,,,221.2,,False,215.0,225.75980678824655,205.8,215.63626654496272,0.0,0.9070657572104112,-60.18812192660733,-2.4524916191098374,0.0,1.0,1.0,1.0,10.75980678824655,9.836266544962712,0.9070657572104112
768,PR-0173,768.0,development,development,0.0,213.1,0.7,,,221.2,,False,215.0,225.7723745795391,205.5,215.50328095495803,0.0,0.8611662733132583,-60.46482244306585,-2.463394176937711,0.0,1.0,1.0,1.0,10.772374579539104,10.00328095495803,0.8611662733132583
769,PR-0173,769.0,development,development,0.0,212.9,0.7,,,221.2,,False,215.0,225.7842221342541,205.0,215.37120175418534,0.0,0.8160723761890987,-60.73793138210664,-2.4741552193792336,0.0,1.0,1.0,1.0,10.784222134254094,10.371201754185336,0.8160723761890987
770,PR-0173,770.0,development,development,0.0,212.6,0.7,,,221.2,,False,215.0,225.79535788580375,204.8,215.24001903873625,0.0,0.7716941912262363,-61.0070723733773,-2.4847599166842325,0.0,1.0,1.0,1.0,10.795357885803753,10.440019038736239,0.7716941912262363
771,PR-0173,771.0,development,development,0.0,211.5,0.7,,,221.2,,False,215.0,225.80579920362536,204.5,215.10972286780068,0.0,0.7281296546472026,-61.26898680734297,-2.495079873071786,0.0,1.0,1.0,1.0,10.805799203625355,10.609722867800684,0.7281296546472026
772,PR-0173,772.0,development,development,0.0,215.8,0.7,,,221.2,,False,215.0,225.81550534771768,204.5,214.9930244527901,0.0,0.684401351914799,-61.54601040041157,-2.505995160769012,0.0,1.0,1.0,1.0,10.815505347717675,10.49302445279011,0.684401351914799
773,PR-0173,773.0,development,development,0.0,219.8,0.7,,,221.2,,False,215.0,225.82447439406735,204.2,214.89746482526164,0.0,0.6405237806345371,-61.83675520261236,-2.517451091750705,0.0,1.0,1.0,1.0,10.824474394067352,10.697464825261648,0.6405237806345371
774,PR-0173,774.0,development,development,0.0,218.7,0.7,,,221.2,,False,215.0,225.83277566050296,204.2,214.7812139450703,0.0,0.5977894422851383,-62.120057409398854,-2.5286137694781856,0.0,1.0,1.0,1.0,10.83277566050296,10.581213945070317,0.5977894422851383
775,PR-0173,775.0,development,development,0.0,220.0,0.7,,,221.2,,False,215.0,225.84034993868866,204.2,214.6548798376911,0.0,0.5547896169422009,-62.40588631376291,-2.5398760041808592,0.0,1.0,1.0,1.0,10.84034993868866,10.454879837691124,0.5547896169422009
776,PR-0173,776.0,development,development,0.0,220.5,0.7,,,221.2,,False,215.0,225.84718002339648,204.2,214.53567696360915,0.0,0.5112942566002083,-62.69091835971619,-2.551106841056686,0.0,1.0,1.0,1.0,10.847180023396476,10.33567696360916,0.5112942566002083
777,PR-0173,777.0,development,development,0.0,218.4,0.7,,,221.2,,False,215.0,225.8533165265575,204.2,214.4101431685172,0.0,0.4683630365186995,-62.96444207655193,-2.5618842265789987,0.0,1.0,1.0,1.0,10.853316526557506,10.21014316851722,0.4683630365186995
